,date,city_name,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max,generation biomass_daily_max,generation fossil brown coal/lignite_daily_max,generation fossil gas_daily_max,generation fossil hard coal_daily_max,generation fossil oil_daily_max,generation hydro pumped storage consumption_daily_max,generation hydro run-of-river and poundage_daily_max,generation hydro water reservoir_daily_max,generation marine_daily_max,generation nuclear_daily_max,generation other_daily_max,generation other renewable_daily_max,generation solar_daily_max,generation waste_daily_max,generation wind onshore_daily_max,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,gen_total,month,day_of_week
0,2015-01-01,Barcelona,284.6023125,1038.0,100.0,7.0,0.0,0.0,0.0,0.0,449.0,329.0,5196.0,5043.0,167.0,2170.0,1220.0,6231.0,0.0,7099.0,43.0,76.0,4007.0,212.0,6378.0,3842.0,6436.0,30739.0,29571.0,62.69,75.64,28973.0,1,Thursday
1,2015-01-01,Bilbao,284.5916875,1036.0,97.0,1.0,0.0,0.0,0.0,24.0,449.0,329.0,5196.0,5043.0,167.0,2170.0,1220.0,6231.0,0.0,7099.0,43.0,76.0,4007.0,212.0,6378.0,3842.0,6436.0,30739.0,29571.0,62.69,75.64,28973.0,1,Thursday
2,2015-01-01,Madrid,283.3083125,1036.0,75.0,1.0,0.0,0.0,0.0,0.0,449.0,329.0,5196.0,5043.0,167.0,2170.0,1220.0,6231.0,0.0,7099.0,43.0,76.0,4007.0,212.0,6378.0,3842.0,6436.0,30739.0,29571.0,62.69,75.64,28973.0,1,Thursday
3,2015-01-01,Seville,286.994,1043.0,84.0,4.0,0.0,0.0,0.0,0.0,449.0,329.0,5196.0,5043.0,167.0,2170.0,1220.0,6231.0,0.0,7099.0,43.0,76.0,4007.0,212.0,6378.0,3842.0,6436.0,30739.0,29571.0,62.69,75.64,28973.0,1,Thursday
4,2015-01-01,Valencia,285.27734375,1035.0,84.0,2.0,0.0,0.0,0.0,0.0,449.0,329.0,5196.0,5043.0,167.0,2170.0,1220.0,6231.0,0.0,7099.0,43.0,76.0,4007.0,212.0,6378.0,3842.0,6436.0,30739.0,29571.0,62.69,75.64,28973.0,1,Thursday
5,2015-01-02,Barcelona,286.3286875,1039.0,100.0,2.0,0.0,0.0,0.0,64.0,443.0,0.0,6082.0,1432.0,220.0,3269.0,1370.0,5902.0,0.0,7108.0,45.0,69.0,4154.0,204.0,13232.0,4120.0,13329.0,33968.0,33668.0,52.01,83.33,33578.0,1,Friday
6,2015-01-02,Bilbao,284.84534375,1038.0,95.0,2.0,0.0,0.0,0.0,22.0,443.0,0.0,6082.0,1432.0,220.0,3269.0,1370.0,5902.0,0.0,7108.0,45.0,69.0,4154.0,204.0,13232.0,4120.0,13329.0,33968.0,33668.0,52.01,83.33,33578.0,1,Friday
7,2015-01-02,Madrid,284.94534375,1038.0,79.0,1.0,0.0,0.0,0.0,32.0,443.0,0.0,6082.0,1432.0,220.0,3269.0,1370.0,5902.0,0.0,7108.0,45.0,69.0,4154.0,204.0,13232.0,4120.0,13329.0,33968.0,33668.0,52.01,83.33,33578.0,1,Friday
8,2015-01-02,Seville,286.8643125,1045.0,89.0,4.0,0.0,0.0,0.0,0.0,443.0,0.0,6082.0,1432.0,220.0,3269.0,1370.0,5902.0,0.0,7108.0,45.0,69.0,4154.0,204.0,13232.0,4120.0,13329.0,33968.0,33668.0,52.01,83.33,33578.0,1,Friday
9,2015-01-02,Valencia,287.5536875,1037.0,82.0,2.0,0.0,0.0,0.0,0.0,443.0,0.0,6082.0,1432.0,220.0,3269.0,1370.0,5902.0,0.0,7108.0,45.0,69.0,4154.0,204.0,13232.0,4120.0,13329.0,33968.0,33668.0,52.01,83.33,33578.0,1,Friday
10,2015-01-03,Barcelona,287.148,1037.0,100.0,3.0,0.0,0.0,0.0,44.0,478.0,0.0,4157.0,1798.0,250.0,2953.0,1583.0,5985.0,0.0,7099.0,83.0,76.0,3780.0,222.0,10953.0,3756.0,10857.0,30828.0,29874.0,44.0,72.86,32058.0,1,Saturday
11,2015-01-03,Bilbao,284.809,1037.0,97.0,1.0,0.0,0.0,0.0,12.0,478.0,0.0,4157.0,1798.0,250.0,2953.0,1583.0,5985.0,0.0,7099.0,83.0,76.0,3780.0,222.0,10953.0,3756.0,10857.0,30828.0,29874.0,44.0,72.86,32058.0,1,Saturday
12,2015-01-03,Madrid,285.737,1036.0,86.0,2.0,0.0,0.0,0.0,4.0,478.0,0.0,4157.0,1798.0,250.0,2953.0,1583.0,5985.0,0.0,7099.0,83.0,76.0,3780.0,222.0,10953.0,3756.0,10857.0,30828.0,29874.0,44.0,72.86,32058.0,1,Saturday
13,2015-01-03,Seville,287.973,1045.0,90.0,3.0,0.0,0.0,0.0,0.0,478.0,0.0,4157.0,1798.0,250.0,2953.0,1583.0,5985.0,0.0,7099.0,83.0,76.0,3780.0,222.0,10953.0,3756.0,10857.0,30828.0,29874.0,44.0,72.86,32058.0,1,Saturday
14,2015-01-03,Valencia,290.323,1032.0,80.0,2.0,0.0,0.0,0.0,12.0,478.0,0.0,4157.0,1798.0,250.0,2953.0,1583.0,5985.0,0.0,7099.0,83.0,76.0,3780.0,222.0,10953.0,3756.0,10857.0,30828.0,29874.0,44.0,72.86,32058.0,1,Saturday
15,2015-01-04,Barcelona,290.05,1030.0,89.0,3.0,0.0,0.0,0.0,12.0,438.0,0.0,3997.0,2755.0,394.0,2185.0,1616.0,5936.0,0.0,7088.0,87.0,61.0,5668.0,177.0,8922.0,5765.0,9036.0,30717.0,30772.0,40.48,76.49,32279.0,1,Sunday
16,2015-01-04,Bilbao,282.435,1037.0,98.0,1.0,0.3,0.0,0.0,92.0,438.0,0.0,3997.0,2755.0,394.0,2185.0,1616.0,5936.0,0.0,7088.0,87.0,61.0,5668.0,177.0,8922.0,5765.0,9036.0,30717.0,30772.0,40.48,76.49,32279.0,1,Sunday
17,2015-01-04,Madrid,286.642,1002.0,78.0,1.0,0.0,0.0,0.0,0.0,438.0,0.0,3997.0,2755.0,394.0,2185.0,1616.0,5936.0,0.0,7088.0,87.0,61.0,5668.0,177.0,8922.0,5765.0,9036.0,30717.0,30772.0,40.48,76.49,32279.0,1,Sunday
18,2015-01-04,Seville,289.492,1042.0,87.0,4.0,0.0,0.0,0.0,0.0,438.0,0.0,3997.0,2755.0,394.0,2185.0,1616.0,5936.0,0.0,7088.0,87.0,61.0,5668.0,177.0,8922.0,5765.0,9036.0,30717.0,30772.0,40.48,76.49,32279.0,1,Sunday
19,2015-01-04,Valencia,289.742,1018.0,92.0,2.0,0.0,0.0,0.0,0.0,438.0,0.0,3997.0,2755.0,394.0,2185.0,1616.0,5936.0,0.0,7088.0,87.0,61.0,5668.0,177.0,8922.0,5765.0,9036.0,30717.0,30772.0,40.48,76.49,32279.0,1,Sunday
20,2015-01-05,Barcelona,289.56,1030.0,89.0,5.0,0.0,0.0,0.0,34.0,376.0,326.0,5699.0,4247.0,352.0,2365.0,1328.0,3732.0,0.0,4036.0,45.0,76.0,3339.0,161.0,9131.0,4236.0,9258.0,25938.0,25604.0,62.0,90.97,28177.0,1,Monday
21,2015-01-05,Bilbao,280.629,1033.0,99.0,1.0,0.3,0.0,0.0,30.0,376.0,326.0,5699.0,4247.0,352.0,2365.0,1328.0,3732.0,0.0,4036.0,45.0,76.0,3339.0,161.0,9131.0,4236.0,9258.0,25938.0,25604.0,62.0,90.97,28177.0,1,Monday
22,2015-01-05,Madrid,284.8395,1028.0,84.0,2.0,0.0,0.0,0.0,12.0,376.0,326.0,5699.0,4247.0,352.0,2365.0,1328.0,3732.0,0.0,4036.0,45.0,76.0,3339.0,161.0,9131.0,4236.0,9258.0,25938.0,25604.0,62.0,90.97,28177.0,1,Monday
23,2015-01-05,Seville,286.2895,1039.0,95.0,2.0,0.3,0.0,0.0,92.0,376.0,326.0,5699.0,4247.0,352.0,2365.0,1328.0,3732.0,0.0,4036.0,45.0,76.0,3339.0,161.0,9131.0,4236.0,9258.0,25938.0,25604.0,62.0,90.97,28177.0,1,Monday
24,2015-01-05,Valencia,288.058,1028.0,91.0,2.0,0.0,0.0,0.0,0.0,376.0,326.0,5699.0,4247.0,352.0,2365.0,1328.0,3732.0,0.0,4036.0,45.0,76.0,3339.0,161.0,9131.0,4236.0,9258.0,25938.0,25604.0,62.0,90.97,28177.0,1,Monday
25,2015-01-06,Barcelona,287.86,1024.0,85.0,6.0,0.0,0.0,0.0,88.0,547.0,980.0,5143.0,7279.0,368.0,1053.0,937.0,4584.0,0.0,4961.0,88.0,72.0,5044.0,268.0,4052.0,5014.0,4104.0,31154.0,32078.0,61.95,81.65,30272.0,1,Tuesday
26,2015-01-06,Bilbao,281.98034375,1029.0,98.0,1.0,0.0,0.0,0.0,69.0,547.0,980.0,5143.0,7279.0,368.0,1053.0,937.0,4584.0,0.0,4961.0,88.0,72.0,5044.0,268.0,4052.0,5014.0,4104.0,31154.0,32078.0,61.95,81.65,30272.0,1,Tuesday
27,2015-01-06,Madrid,279.599,966.0,92.0,1.0,0.0,0.0,0.0,80.0,547.0,980.0,5143.0,7279.0,368.0,1053.0,937.0,4584.0,0.0,4961.0,88.0,72.0,5044.0,268.0,4052.0,5014.0,4104.0,31154.0,32078.0,61.95,81.65,30272.0,1,Tuesday
28,2015-01-06,Seville,284.524,1036.0,97.0,3.0,0.0,0.0,0.0,92.0,547.0,980.0,5143.0,7279.0,368.0,1053.0,937.0,4584.0,0.0,4961.0,88.0,72.0,5044.0,268.0,4052.0,5014.0,4104.0,31154.0,32078.0,61.95,81.65,30272.0,1,Tuesday
29,2015-01-06,Valencia,287.124,1011.0,96.0,1.0,0.0,0.0,0.0,92.0,547.0,980.0,5143.0,7279.0,368.0,1053.0,937.0,4584.0,0.0,4961.0,88.0,72.0,5044.0,268.0,4052.0,5014.0,4104.0,31154.0,32078.0,61.95,81.65,30272.0,1,Tuesday
30,2015-01-07,Barcelona,286.45,1030.0,88.0,3.0,0.3,0.0,0.0,88.0,510.0,968.0,6477.0,8163.0,386.0,845.0,788.0,4420.0,0.0,6005.0,89.0,57.0,4896.0,226.0,7996.0,4654.0,8090.0,36886.0,36195.0,67.1,100.45,36968.0,1,Wednesday
31,2015-01-07,Bilbao,283.245,1032.0,97.0,1.0,0.0,0.0,0.0,44.0,510.0,968.0,6477.0,8163.0,386.0,845.0,788.0,4420.0,0.0,6005.0,89.0,57.0,4896.0,226.0,7996.0,4654.0,8090.0,36886.0,36195.0,67.1,100.45,36968.0,1,Wednesday
32,2015-01-07,Madrid,282.42,1031.0,87.0,1.0,0.0,0.0,0.0,8.0,510.0,968.0,6477.0,8163.0,386.0,845.0,788.0,4420.0,0.0,6005.0,89.0,57.0,4896.0,226.0,7996.0,4654.0,8090.0,36886.0,36195.0,67.1,100.45,36968.0,1,Wednesday
33,2015-01-07,Seville,284.85334375,1038.0,94.0,3.0,0.0,0.0,0.0,76.0,510.0,968.0,6477.0,8163.0,386.0,845.0,788.0,4420.0,0.0,6005.0,89.0,57.0,4896.0,226.0,7996.0,4654.0,8090.0,36886.0,36195.0,67.1,100.45,36968.0,1,Wednesday
34,2015-01-07,Valencia,284.5446875,1033.0,99.0,2.0,0.3,0.0,0.0,92.0,510.0,968.0,6477.0,8163.0,386.0,845.0,788.0,4420.0,0.0,6005.0,89.0,57.0,4896.0,226.0,7996.0,4654.0,8090.0,36886.0,36195.0,67.1,100.45,36968.0,1,Wednesday
35,2015-01-08,Barcelona,288.85,1037.0,89.0,3.0,0.0,0.0,0.0,0.0,546.0,637.0,5209.0,7551.0,383.0,1804.0,722.0,3461.0,0.0,6762.0,86.0,70.0,5092.0,260.0,5908.0,5172.0,5755.0,30711.0,29329.0,66.0,94.11,30895.0,1,Thursday
36,2015-01-08,Bilbao,282.572,1042.0,97.0,1.0,0.0,0.0,0.0,76.0,546.0,637.0,5209.0,7551.0,383.0,1804.0,722.0,3461.0,0.0,6762.0,86.0,70.0,5092.0,260.0,5908.0,5172.0,5755.0,30711.0,29329.0,66.0,94.11,30895.0,1,Thursday
37,2015-01-08,Madrid,283.599,1017.0,85.0,1.0,0.0,0.0,0.0,32.0,546.0,637.0,5209.0,7551.0,383.0,1804.0,722.0,3461.0,0.0,6762.0,86.0,70.0,5092.0,260.0,5908.0,5172.0,5755.0,30711.0,29329.0,66.0,94.11,30895.0,1,Thursday
38,2015-01-08,Seville,287.22665625,1046.0,93.0,5.0,0.0,0.0,0.0,0.0,546.0,637.0,5209.0,7551.0,383.0,1804.0,722.0,3461.0,0.0,6762.0,86.0,70.0,5092.0,260.0,5908.0,5172.0,5755.0,30711.0,29329.0,66.0,94.11,30895.0,1,Thursday
39,2015-01-08,Valencia,289.05,1040.0,96.0,6.0,0.0,0.0,0.0,68.0,546.0,637.0,5209.0,7551.0,383.0,1804.0,722.0,3461.0,0.0,6762.0,86.0,70.0,5092.0,260.0,5908.0,5172.0,5755.0,30711.0,29329.0,66.0,94.11,30895.0,1,Thursday
40,2015-01-09,Barcelona,287.27,1039.0,72.0,2.0,0.0,0.0,0.0,5.0,495.0,956.0,7022.0,7866.0,397.0,753.0,672.0,3238.0,0.0,6867.0,86.0,73.0,4285.0,281.0,5966.0,4218.0,5984.0,34891.0,35524.0,67.67,92.0,35228.0,1,Friday
41,2015-01-09,Bilbao,285.5656875,1042.0,97.0,1.0,0.0,0.0,0.0,58.0,495.0,956.0,7022.0,7866.0,397.0,753.0,672.0,3238.0,0.0,6867.0,86.0,73.0,4285.0,281.0,5966.0,4218.0,5984.0,34891.0,35524.0,67.67,92.0,35228.0,1,Friday
42,2015-01-09,Madrid,285.1625,1042.0,96.0,1.0,0.0,0.0,0.0,0.0,495.0,956.0,7022.0,7866.0,397.0,753.0,672.0,3238.0,0.0,6867.0,86.0,73.0,4285.0,281.0,5966.0,4218.0,5984.0,34891.0,35524.0,67.67,92.0,35228.0,1,Friday
43,2015-01-09,Seville,288.225,1048.0,93.0,4.0,0.0,0.0,0.0,0.0,495.0,956.0,7022.0,7866.0,397.0,753.0,672.0,3238.0,0.0,6867.0,86.0,73.0,4285.0,281.0,5966.0,4218.0,5984.0,34891.0,35524.0,67.67,92.0,35228.0,1,Friday
44,2015-01-09,Valencia,290.95,1042.0,83.0,6.0,0.0,0.0,0.0,0.0,495.0,956.0,7022.0,7866.0,397.0,753.0,672.0,3238.0,0.0,6867.0,86.0,73.0,4285.0,281.0,5966.0,4218.0,5984.0,34891.0,35524.0,67.67,92.0,35228.0,1,Friday
45,2015-01-10,Barcelona,290.36,1038.0,77.0,3.0,0.0,0.0,0.0,0.0,578.0,934.0,6096.0,7419.0,439.0,660.0,533.0,4438.0,0.0,6014.0,91.0,79.0,5107.0,269.0,4682.0,5068.0,4614.0,32363.0,32244.0,64.66,78.67,31968.0,1,Saturday
46,2015-01-10,Bilbao,286.599,1039.0,93.0,2.0,0.0,0.0,0.0,0.0,578.0,934.0,6096.0,7419.0,439.0,660.0,533.0,4438.0,0.0,6014.0,91.0,79.0,5107.0,269.0,4682.0,5068.0,4614.0,32363.0,32244.0,64.66,78.67,31968.0,1,Saturday
47,2015-01-10,Madrid,285.302,1042.0,96.0,2.0,0.0,0.0,0.0,0.0,578.0,934.0,6096.0,7419.0,439.0,660.0,533.0,4438.0,0.0,6014.0,91.0,79.0,5107.0,269.0,4682.0,5068.0,4614.0,32363.0,32244.0,64.66,78.67,31968.0,1,Saturday
48,2015-01-10,Seville,289.052,1047.0,91.0,4.0,0.0,0.0,0.0,12.0,578.0,934.0,6096.0,7419.0,439.0,660.0,533.0,4438.0,0.0,6014.0,91.0,79.0,5107.0,269.0,4682.0,5068.0,4614.0,32363.0,32244.0,64.66,78.67,31968.0,1,Saturday
49,2015-01-10,Valencia,294.85,1039.0,85.0,17.0,0.0,0.0,0.0,0.0,578.0,934.0,6096.0,7419.0,439.0,660.0,533.0,4438.0,0.0,6014.0,91.0,79.0,5107.0,269.0,4682.0,5068.0,4614.0,32363.0,32244.0,64.66,78.67,31968.0,1,Saturday
50,2015-01-11,Barcelona,291.25,1030.0,85.0,3.0,0.3,0.0,0.0,64.0,570.0,0.0,4827.0,4352.0,214.0,2946.0,711.0,1753.0,0.0,5046.0,85.0,71.0,2437.0,281.0,12806.0,2741.0,12869.0,27054.0,27123.0,53.21,82.47,29303.0,1,Sunday
51,2015-01-11,Bilbao,281.672,1036.0,99.0,1.0,0.9,0.0,0.0,92.0,570.0,0.0,4827.0,4352.0,214.0,2946.0,711.0,1753.0,0.0,5046.0,85.0,71.0,2437.0,281.0,12806.0,2741.0,12869.0,27054.0,27123.0,53.21,82.47,29303.0,1,Sunday
52,2015-01-11,Madrid,286.409,1001.0,86.0,4.0,0.0,0.0,0.0,68.0,570.0,0.0,4827.0,4352.0,214.0,2946.0,711.0,1753.0,0.0,5046.0,85.0,71.0,2437.0,281.0,12806.0,2741.0,12869.0,27054.0,27123.0,53.21,82.47,29303.0,1,Sunday
53,2015-01-11,Seville,291.209,1039.0,90.0,4.0,0.0,0.0,0.0,64.0,570.0,0.0,4827.0,4352.0,214.0,2946.0,711.0,1753.0,0.0,5046.0,85.0,71.0,2437.0,281.0,12806.0,2741.0,12869.0,27054.0,27123.0,53.21,82.47,29303.0,1,Sunday
54,2015-01-11,Valencia,293.95,1033.0,79.0,22.0,0.0,0.0,0.0,20.0,570.0,0.0,4827.0,4352.0,214.0,2946.0,711.0,1753.0,0.0,5046.0,85.0,71.0,2437.0,281.0,12806.0,2741.0,12869.0,27054.0,27123.0,53.21,82.47,29303.0,1,Sunday
55,2015-01-12,Barcelona,288.75,1030.0,85.0,6.0,0.0,0.0,0.0,64.0,491.0,942.0,12693.0,7443.0,435.0,854.0,883.0,5946.0,0.0,5473.0,106.0,77.0,3262.0,235.0,1729.0,3487.0,1746.0,36901.0,36704.0,72.58,87.72,35329.0,1,Monday
56,2015-01-12,Bilbao,284.072,1034.0,99.0,3.0,0.9,0.0,0.0,5.0,491.0,942.0,12693.0,7443.0,435.0,854.0,883.0,5946.0,0.0,5473.0,106.0,77.0,3262.0,235.0,1729.0,3487.0,1746.0,36901.0,36704.0,72.58,87.72,35329.0,1,Monday
57,2015-01-12,Madrid,285.303,998.0,88.0,2.0,0.0,0.0,0.0,36.0,491.0,942.0,12693.0,7443.0,435.0,854.0,883.0,5946.0,0.0,5473.0,106.0,77.0,3262.0,235.0,1729.0,3487.0,1746.0,36901.0,36704.0,72.58,87.72,35329.0,1,Monday
58,2015-01-12,Seville,291.053,1038.0,97.0,3.0,0.3,0.0,0.0,92.0,491.0,942.0,12693.0,7443.0,435.0,854.0,883.0,5946.0,0.0,5473.0,106.0,77.0,3262.0,235.0,1729.0,3487.0,1746.0,36901.0,36704.0,72.58,87.72,35329.0,1,Monday
59,2015-01-12,Valencia,289.65,1035.0,94.0,4.0,0.0,0.0,0.0,92.0,491.0,942.0,12693.0,7443.0,435.0,854.0,883.0,5946.0,0.0,5473.0,106.0,77.0,3262.0,235.0,1729.0,3487.0,1746.0,36901.0,36704.0,72.58,87.72,35329.0,1,Monday
60,2015-01-13,Barcelona,288.95,1025.0,82.0,7.0,0.0,0.0,0.0,92.0,548.0,982.0,9945.0,7274.0,361.0,2608.0,1154.0,5939.0,0.0,7104.0,85.0,81.0,3253.0,275.0,8027.0,3422.0,8097.0,37797.0,37604.0,70.2,88.57,38760.0,1,Tuesday
61,2015-01-13,Bilbao,286.07934375,1023.0,82.0,4.0,0.3,0.0,0.0,84.0,548.0,982.0,9945.0,7274.0,361.0,2608.0,1154.0,5939.0,0.0,7104.0,85.0,81.0,3253.0,275.0,8027.0,3422.0,8097.0,37797.0,37604.0,70.2,88.57,38760.0,1,Tuesday
62,2015-01-13,Madrid,285.597,967.0,91.0,3.0,0.0,0.0,0.0,36.0,548.0,982.0,9945.0,7274.0,361.0,2608.0,1154.0,5939.0,0.0,7104.0,85.0,81.0,3253.0,275.0,8027.0,3422.0,8097.0,37797.0,37604.0,70.2,88.57,38760.0,1,Tuesday
63,2015-01-13,Seville,289.447,1035.0,89.0,3.0,0.0,0.0,0.0,76.0,548.0,982.0,9945.0,7274.0,361.0,2608.0,1154.0,5939.0,0.0,7104.0,85.0,81.0,3253.0,275.0,8027.0,3422.0,8097.0,37797.0,37604.0,70.2,88.57,38760.0,1,Tuesday
64,2015-01-13,Valencia,292.35,1029.0,90.0,25.0,0.0,0.0,0.0,92.0,548.0,982.0,9945.0,7274.0,361.0,2608.0,1154.0,5939.0,0.0,7104.0,85.0,81.0,3253.0,275.0,8027.0,3422.0,8097.0,37797.0,37604.0,70.2,88.57,38760.0,1,Tuesday
65,2015-01-14,Barcelona,289.56,1023.0,82.0,5.0,0.0,0.0,0.0,48.0,540.0,982.0,8809.0,7602.0,362.0,1966.0,1100.0,5677.0,0.0,7102.0,92.0,80.0,2688.0,284.0,8204.0,3159.0,8085.0,38219.0,37633.0,81.12,97.95,38789.0,1,Wednesday
66,2015-01-14,Bilbao,284.0593125,1025.0,89.0,5.0,0.3,0.1,0.0,58.0,540.0,982.0,8809.0,7602.0,362.0,1966.0,1100.0,5677.0,0.0,7102.0,92.0,80.0,2688.0,284.0,8204.0,3159.0,8085.0,38219.0,37633.0,81.12,97.95,38789.0,1,Wednesday
67,2015-01-14,Madrid,282.889,965.0,92.0,2.0,0.0,0.0,0.0,92.0,540.0,982.0,8809.0,7602.0,362.0,1966.0,1100.0,5677.0,0.0,7102.0,92.0,80.0,2688.0,284.0,8204.0,3159.0,8085.0,38219.0,37633.0,81.12,97.95,38789.0,1,Wednesday
68,2015-01-14,Seville,291.1140000000001,1034.0,88.0,3.0,0.0,0.0,0.0,64.0,540.0,982.0,8809.0,7602.0,362.0,1966.0,1100.0,5677.0,0.0,7102.0,92.0,80.0,2688.0,284.0,8204.0,3159.0,8085.0,38219.0,37633.0,81.12,97.95,38789.0,1,Wednesday
69,2015-01-14,Valencia,291.95,1026.0,84.0,12.0,0.0,0.0,0.0,24.0,540.0,982.0,8809.0,7602.0,362.0,1966.0,1100.0,5677.0,0.0,7102.0,92.0,80.0,2688.0,284.0,8204.0,3159.0,8085.0,38219.0,37633.0,81.12,97.95,38789.0,1,Wednesday
70,2015-01-15,Barcelona,289.25,1020.0,91.0,6.0,0.0,0.0,0.0,13.0,528.0,979.0,4838.0,6641.0,369.0,3124.0,1272.0,4371.0,0.0,7105.0,89.0,80.0,2287.0,273.0,12091.0,2640.0,12069.0,38704.0,37469.0,64.0,80.36,37340.0,1,Thursday
71,2015-01-15,Bilbao,285.00034375,1016.0,94.0,5.0,0.9,0.0,0.0,92.0,528.0,979.0,4838.0,6641.0,369.0,3124.0,1272.0,4371.0,0.0,7105.0,89.0,80.0,2287.0,273.0,12091.0,2640.0,12069.0,38704.0,37469.0,64.0,80.36,37340.0,1,Thursday
72,2015-01-15,Madrid,283.182,1012.0,100.0,7.0,0.9,0.0,0.0,92.0,528.0,979.0,4838.0,6641.0,369.0,3124.0,1272.0,4371.0,0.0,7105.0,89.0,80.0,2287.0,273.0,12091.0,2640.0,12069.0,38704.0,37469.0,64.0,80.36,37340.0,1,Thursday
73,2015-01-15,Seville,289.893,1031.0,89.0,7.0,0.9,0.0,0.0,92.0,528.0,979.0,4838.0,6641.0,369.0,3124.0,1272.0,4371.0,0.0,7105.0,89.0,80.0,2287.0,273.0,12091.0,2640.0,12069.0,38704.0,37469.0,64.0,80.36,37340.0,1,Thursday
74,2015-01-15,Valencia,291.95,1024.0,78.0,20.0,0.0,0.0,0.0,60.0,528.0,979.0,4838.0,6641.0,369.0,3124.0,1272.0,4371.0,0.0,7105.0,89.0,80.0,2287.0,273.0,12091.0,2640.0,12069.0,38704.0,37469.0,64.0,80.36,37340.0,1,Thursday
75,2015-01-16,Barcelona,290.35,1011.0,90.0,5.0,0.3,0.0,0.0,92.0,527.0,971.0,6363.0,6654.0,373.0,3358.0,1234.0,4489.0,0.0,7105.0,93.0,82.0,2466.0,272.0,13423.0,2613.0,13327.0,37410.0,36821.0,71.25,89.11,38212.0,1,Friday
76,2015-01-16,Bilbao,280.6826875,1019.0,96.0,3.0,3.0,0.0,0.0,92.0,527.0,971.0,6363.0,6654.0,373.0,3358.0,1234.0,4489.0,0.0,7105.0,93.0,82.0,2466.0,272.0,13423.0,2613.0,13327.0,37410.0,36821.0,71.25,89.11,38212.0,1,Friday
77,2015-01-16,Madrid,281.19934375,1009.0,99.0,7.0,0.9,0.0,0.0,92.0,527.0,971.0,6363.0,6654.0,373.0,3358.0,1234.0,4489.0,0.0,7105.0,93.0,82.0,2466.0,272.0,13423.0,2613.0,13327.0,37410.0,36821.0,71.25,89.11,38212.0,1,Friday
78,2015-01-16,Seville,286.4576875,1030.0,99.0,7.0,0.9,0.0,0.0,92.0,527.0,971.0,6363.0,6654.0,373.0,3358.0,1234.0,4489.0,0.0,7105.0,93.0,82.0,2466.0,272.0,13423.0,2613.0,13327.0,37410.0,36821.0,71.25,89.11,38212.0,1,Friday
79,2015-01-16,Valencia,287.05,1018.0,68.0,30.0,0.0,0.0,0.0,76.0,527.0,971.0,6363.0,6654.0,373.0,3358.0,1234.0,4489.0,0.0,7105.0,93.0,82.0,2466.0,272.0,13423.0,2613.0,13327.0,37410.0,36821.0,71.25,89.11,38212.0,1,Friday
80,2015-01-17,Barcelona,287.56,1017.0,70.0,5.0,0.3,0.0,0.0,44.0,536.0,976.0,5857.0,5879.0,305.0,2976.0,1195.0,5560.0,0.0,7106.0,81.0,78.0,3584.0,272.0,9550.0,3558.0,9235.0,34565.0,33865.0,64.88,75.99,33826.0,1,Saturday
81,2015-01-17,Bilbao,279.4016875,1022.0,94.0,2.0,3.0,0.0,0.0,92.0,536.0,976.0,5857.0,5879.0,305.0,2976.0,1195.0,5560.0,0.0,7106.0,81.0,78.0,3584.0,272.0,9550.0,3558.0,9235.0,34565.0,33865.0,64.88,75.99,33826.0,1,Saturday
82,2015-01-17,Madrid,280.558,963.0,93.0,3.0,0.0,0.0,0.0,32.0,536.0,976.0,5857.0,5879.0,305.0,2976.0,1195.0,5560.0,0.0,7106.0,81.0,78.0,3584.0,272.0,9550.0,3558.0,9235.0,34565.0,33865.0,64.88,75.99,33826.0,1,Saturday
83,2015-01-17,Seville,284.808,1035.0,95.0,3.0,0.0,0.0,0.0,36.0,536.0,976.0,5857.0,5879.0,305.0,2976.0,1195.0,5560.0,0.0,7106.0,81.0,78.0,3584.0,272.0,9550.0,3558.0,9235.0,34565.0,33865.0,64.88,75.99,33826.0,1,Saturday
84,2015-01-17,Valencia,286.75,1022.0,69.0,12.0,0.0,0.0,0.0,0.0,536.0,976.0,5857.0,5879.0,305.0,2976.0,1195.0,5560.0,0.0,7106.0,81.0,78.0,3584.0,272.0,9550.0,3558.0,9235.0,34565.0,33865.0,64.88,75.99,33826.0,1,Saturday
85,2015-01-18,Barcelona,286.45,1017.0,76.0,5.0,0.3,0.0,0.0,92.0,524.0,979.0,5550.0,5827.0,275.0,3289.0,1285.0,4986.0,0.0,7108.0,83.0,77.0,827.0,272.0,7114.0,1070.0,7164.0,34616.0,33891.0,60.8,74.81,33273.0,1,Sunday
86,2015-01-18,Bilbao,281.97,1017.0,98.0,3.0,3.0,0.0,0.0,92.0,524.0,979.0,5550.0,5827.0,275.0,3289.0,1285.0,4986.0,0.0,7108.0,83.0,77.0,827.0,272.0,7114.0,1070.0,7164.0,34616.0,33891.0,60.8,74.81,33273.0,1,Sunday
87,2015-01-18,Madrid,276.31,958.0,100.0,4.0,0.3,0.0,0.0,92.0,524.0,979.0,5550.0,5827.0,275.0,3289.0,1285.0,4986.0,0.0,7108.0,83.0,77.0,827.0,272.0,7114.0,1070.0,7164.0,34616.0,33891.0,60.8,74.81,33273.0,1,Sunday
