,date,city_name,temp min,temp max,temp mean,pressure min,pressure max,pressure mean,humidity min,humidity max,humidity mean,wind_speed min,wind_speed max,wind_speed mean,rain_1h min,rain_1h max,rain_1h mean,rain_3h min,rain_3h max,rain_3h mean,snow_3h min,snow_3h max,snow_3h mean,clouds_all min,clouds_all max,clouds_all mean,generation biomass min,generation biomass max,generation biomass mean,generation fossil brown coal/lignite min,generation fossil brown coal/lignite max,generation fossil brown coal/lignite mean,generation fossil gas min,generation fossil gas max,generation fossil gas mean,generation fossil hard coal min,generation fossil hard coal max,generation fossil hard coal mean,generation fossil oil min,generation fossil oil max,generation fossil oil mean,generation hydro pumped storage consumption min,generation hydro pumped storage consumption max,generation hydro pumped storage consumption mean,generation hydro run-of-river and poundage min,generation hydro run-of-river and poundage max,generation hydro run-of-river and poundage mean,generation hydro water reservoir min,generation hydro water reservoir max,generation hydro water reservoir mean,generation marine min,generation marine max,generation marine mean,generation nuclear min,generation nuclear max,generation nuclear mean,generation other min,generation other max,generation other mean,generation other renewable min,generation other renewable max,generation other renewable mean,generation solar min,generation solar max,generation solar mean,generation waste min,generation waste max,generation waste mean,generation wind onshore min,generation wind onshore max,generation wind onshore mean,forecast solar day ahead min,forecast solar day ahead max,forecast solar day ahead mean,forecast wind onshore day ahead min,forecast wind onshore day ahead max,forecast wind onshore day ahead mean,total load forecast min,total load forecast max,total load forecast mean,total load actual min,total load actual max,total load actual mean,price day ahead min,price day ahead max,price day ahead mean,price actual min,price actual max,price actual mean,gen_total min,gen_total max,gen_total mean,month,day_of_week
0,2015-01-01,Barcelona,280.467,284.6023125,282.4879453125,1035,1038,1036.5833333333333,57,100,90.45833333333333,2,7,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,401.0,449.0,428.5,172.0,329.0,257.4166666666667,3708.0,5196.0,4256.75,3208.0,5043.0,4246.541666666667,147.0,167.0,160.20833333333334,0.0,2170.0,1070.4166666666667,949.0,1220.0,1047.875,720.0,6231.0,2166.875,0.0,0.0,0.0,7095.0,7099.0,7097.0,40.0,43.0,42.25,71.0,76.0,73.95833333333333,34.0,4007.0,1143.4583333333333,186.0,212.0,202.16666666666666,2552.0,6378.0,3708.4166666666665,2.0,3842.0,1050.0,2450.0,6436.0,3655.2083333333335,21285.0,30739.0,24703.625,19905.0,29571.0,23896.75,32.4,62.69,46.70249999999999,48.98,75.64,62.14875,23368.0,28973.0,25901.833333333332,01,Thursday
1,2015-01-01,Bilbao,269.20334375,284.5916875,274.98761328125,1035,1036,1035.6666666666667,48,97,82.29166666666667,0,1,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,3.8333333333333335,401.0,449.0,428.5,172.0,329.0,257.4166666666667,3708.0,5196.0,4256.75,3208.0,5043.0,4246.541666666667,147.0,167.0,160.20833333333334,0.0,2170.0,1070.4166666666667,949.0,1220.0,1047.875,720.0,6231.0,2166.875,0.0,0.0,0.0,7095.0,7099.0,7097.0,40.0,43.0,42.25,71.0,76.0,73.95833333333333,34.0,4007.0,1143.4583333333333,186.0,212.0,202.16666666666666,2552.0,6378.0,3708.4166666666665,2.0,3842.0,1050.0,2450.0,6436.0,3655.2083333333335,21285.0,30739.0,24703.625,19905.0,29571.0,23896.75,32.4,62.69,46.70249999999999,48.98,75.64,62.14875,23368.0,28973.0,25901.833333333332,01,Thursday
2,2015-01-01,Madrid,265.442,283.3083125,272.1848190104167,971,1036,988.3333333333334,45,75,62.541666666666664,0,1,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,401.0,449.0,428.5,172.0,329.0,257.4166666666667,3708.0,5196.0,4256.75,3208.0,5043.0,4246.541666666667,147.0,167.0,160.20833333333334,0.0,2170.0,1070.4166666666667,949.0,1220.0,1047.875,720.0,6231.0,2166.875,0.0,0.0,0.0,7095.0,7099.0,7097.0,40.0,43.0,42.25,71.0,76.0,73.95833333333333,34.0,4007.0,1143.4583333333333,186.0,212.0,202.16666666666666,2552.0,6378.0,3708.4166666666665,2.0,3842.0,1050.0,2450.0,6436.0,3655.2083333333335,21285.0,30739.0,24703.625,19905.0,29571.0,23896.75,32.4,62.69,46.70249999999999,48.98,75.64,62.14875,23368.0,28973.0,25901.833333333332,01,Thursday
3,2015-01-01,Seville,273.375,286.994,279.0282786458333,1033,1043,1039.375,53,84,71.91666666666667,1,4,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,401.0,449.0,428.5,172.0,329.0,257.4166666666667,3708.0,5196.0,4256.75,3208.0,5043.0,4246.541666666667,147.0,167.0,160.20833333333334,0.0,2170.0,1070.4166666666667,949.0,1220.0,1047.875,720.0,6231.0,2166.875,0.0,0.0,0.0,7095.0,7099.0,7097.0,40.0,43.0,42.25,71.0,76.0,73.95833333333333,34.0,4007.0,1143.4583333333333,186.0,212.0,202.16666666666666,2552.0,6378.0,3708.4166666666665,2.0,3842.0,1050.0,2450.0,6436.0,3655.2083333333335,21285.0,30739.0,24703.625,19905.0,29571.0,23896.75,32.4,62.69,46.70249999999999,48.98,75.64,62.14875,23368.0,28973.0,25901.833333333332,01,Thursday
4,2015-01-01,Valencia,269.686,285.27734375,275.9555703125,1001,1035,1010.0,50,84,69.75,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,401.0,449.0,428.5,172.0,329.0,257.4166666666667,3708.0,5196.0,4256.75,3208.0,5043.0,4246.541666666667,147.0,167.0,160.20833333333334,0.0,2170.0,1070.4166666666667,949.0,1220.0,1047.875,720.0,6231.0,2166.875,0.0,0.0,0.0,7095.0,7099.0,7097.0,40.0,43.0,42.25,71.0,76.0,73.95833333333333,34.0,4007.0,1143.4583333333333,186.0,212.0,202.16666666666666,2552.0,6378.0,3708.4166666666665,2.0,3842.0,1050.0,2450.0,6436.0,3655.2083333333335,21285.0,30739.0,24703.625,19905.0,29571.0,23896.75,32.4,62.69,46.70249999999999,48.98,75.64,62.14875,23368.0,28973.0,25901.833333333332,01,Thursday
5,2015-01-02,Barcelona,281.452,286.3286875,283.75804166666666,1035,1039,1037.5416666666667,50,100,91.79166666666667,1,2,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,10.833333333333334,353.0,443.0,385.2916666666667,0.0,0.0,0.0,2599.0,6082.0,3540.6666666666665,1016.0,1432.0,1237.0,188.0,220.0,198.625,68.0,3269.0,1543.6666666666667,1225.0,1370.0,1293.5416666666667,2529.0,5902.0,3714.9583333333335,0.0,0.0,0.0,7104.0,7108.0,7105.833333333333,44.0,45.0,44.25,57.0,69.0,61.375,53.0,4154.0,1252.2083333333333,167.0,204.0,185.25,9527.0,13232.0,11225.375,5.0,4120.0,1187.3333333333333,9560.0,13329.0,11284.375,22238.0,33968.0,27560.5,22066.0,33668.0,27251.291666666668,4.0,52.01,16.530833333333334,53.07,83.33,69.32708333333333,29716.0,33578.0,31788.041666666668,01,Friday
6,2015-01-02,Bilbao,270.98434375,284.84534375,276.18811328124997,1036,1038,1037.4166666666667,52,95,83.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,13.916666666666666,353.0,443.0,385.2916666666667,0.0,0.0,0.0,2599.0,6082.0,3540.6666666666665,1016.0,1432.0,1237.0,188.0,220.0,198.625,68.0,3269.0,1543.6666666666667,1225.0,1370.0,1293.5416666666667,2529.0,5902.0,3714.9583333333335,0.0,0.0,0.0,7104.0,7108.0,7105.833333333333,44.0,45.0,44.25,57.0,69.0,61.375,53.0,4154.0,1252.2083333333333,167.0,204.0,185.25,9527.0,13232.0,11225.375,5.0,4120.0,1187.3333333333333,9560.0,13329.0,11284.375,22238.0,33968.0,27560.5,22066.0,33668.0,27251.291666666668,4.0,52.01,16.530833333333334,53.07,83.33,69.32708333333333,29716.0,33578.0,31788.041666666668,01,Friday
7,2015-01-02,Madrid,265.902,284.94534375,272.43002083333334,974,1038,990.875,46,79,63.875,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,5.125,353.0,443.0,385.2916666666667,0.0,0.0,0.0,2599.0,6082.0,3540.6666666666665,1016.0,1432.0,1237.0,188.0,220.0,198.625,68.0,3269.0,1543.6666666666667,1225.0,1370.0,1293.5416666666667,2529.0,5902.0,3714.9583333333335,0.0,0.0,0.0,7104.0,7108.0,7105.833333333333,44.0,45.0,44.25,57.0,69.0,61.375,53.0,4154.0,1252.2083333333333,167.0,204.0,185.25,9527.0,13232.0,11225.375,5.0,4120.0,1187.3333333333333,9560.0,13329.0,11284.375,22238.0,33968.0,27560.5,22066.0,33668.0,27251.291666666668,4.0,52.01,16.530833333333334,53.07,83.33,69.32708333333333,29716.0,33578.0,31788.041666666668,01,Friday
8,2015-01-02,Seville,275.827,286.8643125,280.37291666666664,1036,1045,1042.5416666666667,70,89,82.625,2,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,353.0,443.0,385.2916666666667,0.0,0.0,0.0,2599.0,6082.0,3540.6666666666665,1016.0,1432.0,1237.0,188.0,220.0,198.625,68.0,3269.0,1543.6666666666667,1225.0,1370.0,1293.5416666666667,2529.0,5902.0,3714.9583333333335,0.0,0.0,0.0,7104.0,7108.0,7105.833333333333,44.0,45.0,44.25,57.0,69.0,61.375,53.0,4154.0,1252.2083333333333,167.0,204.0,185.25,9527.0,13232.0,11225.375,5.0,4120.0,1187.3333333333333,9560.0,13329.0,11284.375,22238.0,33968.0,27560.5,22066.0,33668.0,27251.291666666668,4.0,52.01,16.530833333333334,53.07,83.33,69.32708333333333,29716.0,33578.0,31788.041666666668,01,Friday
9,2015-01-02,Valencia,270.277,287.5536875,276.73883333333333,1005,1037,1013.8333333333334,37,82,67.875,1,2,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,353.0,443.0,385.2916666666667,0.0,0.0,0.0,2599.0,6082.0,3540.6666666666665,1016.0,1432.0,1237.0,188.0,220.0,198.625,68.0,3269.0,1543.6666666666667,1225.0,1370.0,1293.5416666666667,2529.0,5902.0,3714.9583333333335,0.0,0.0,0.0,7104.0,7108.0,7105.833333333333,44.0,45.0,44.25,57.0,69.0,61.375,53.0,4154.0,1252.2083333333333,167.0,204.0,185.25,9527.0,13232.0,11225.375,5.0,4120.0,1187.3333333333333,9560.0,13329.0,11284.375,22238.0,33968.0,27560.5,22066.0,33668.0,27251.291666666668,4.0,52.01,16.530833333333334,53.07,83.33,69.32708333333333,29716.0,33578.0,31788.041666666668,01,Friday
10,2015-01-03,Barcelona,282.219,287.148,284.5390638020833,1027,1037,1034.375,35,100,87.91666666666667,1,3,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,4.833333333333333,393.0,478.0,440.5,0.0,0.0,0.0,2982.0,4157.0,3444.2916666666665,1137.0,1798.0,1344.25,188.0,250.0,226.58333333333334,0.0,2953.0,1338.4583333333333,1212.0,1583.0,1374.75,2266.0,5985.0,3969.4166666666665,0.0,0.0,0.0,7092.0,7099.0,7095.375,76.0,83.0,78.04166666666667,59.0,76.0,66.58333333333333,61.0,3780.0,1119.625,186.0,222.0,203.95833333333334,7592.0,10953.0,9167.416666666666,0.0,3756.0,1109.125,7573.0,10857.0,9144.625,21317.0,30828.0,25535.916666666668,21145.0,29874.0,25110.666666666668,11.7,44.0,25.799166666666665,55.29,72.86,65.70666666666666,28366.0,32058.0,29869.25,01,Saturday
11,2015-01-03,Bilbao,272.6973125,284.809,276.5279973958333,1035,1037,1036.1666666666667,53,97,83.625,0,1,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,3.9166666666666665,393.0,478.0,440.5,0.0,0.0,0.0,2982.0,4157.0,3444.2916666666665,1137.0,1798.0,1344.25,188.0,250.0,226.58333333333334,0.0,2953.0,1338.4583333333333,1212.0,1583.0,1374.75,2266.0,5985.0,3969.4166666666665,0.0,0.0,0.0,7092.0,7099.0,7095.375,76.0,83.0,78.04166666666667,59.0,76.0,66.58333333333333,61.0,3780.0,1119.625,186.0,222.0,203.95833333333334,7592.0,10953.0,9167.416666666666,0.0,3756.0,1109.125,7573.0,10857.0,9144.625,21317.0,30828.0,25535.916666666668,21145.0,29874.0,25110.666666666668,11.7,44.0,25.799166666666665,55.29,72.86,65.70666666666666,28366.0,32058.0,29869.25,01,Saturday
12,2015-01-03,Madrid,267.069,285.737,273.76567708333334,974,1036,982.5416666666666,59,86,66.875,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.16666666666666666,393.0,478.0,440.5,0.0,0.0,0.0,2982.0,4157.0,3444.2916666666665,1137.0,1798.0,1344.25,188.0,250.0,226.58333333333334,0.0,2953.0,1338.4583333333333,1212.0,1583.0,1374.75,2266.0,5985.0,3969.4166666666665,0.0,0.0,0.0,7092.0,7099.0,7095.375,76.0,83.0,78.04166666666667,59.0,76.0,66.58333333333333,61.0,3780.0,1119.625,186.0,222.0,203.95833333333334,7592.0,10953.0,9167.416666666666,0.0,3756.0,1109.125,7573.0,10857.0,9144.625,21317.0,30828.0,25535.916666666668,21145.0,29874.0,25110.666666666668,11.7,44.0,25.799166666666665,55.29,72.86,65.70666666666666,28366.0,32058.0,29869.25,01,Saturday
13,2015-01-03,Seville,275.319,287.973,280.21257161458334,1037,1045,1043.25,70,90,84.54166666666667,1,3,2.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,393.0,478.0,440.5,0.0,0.0,0.0,2982.0,4157.0,3444.2916666666665,1137.0,1798.0,1344.25,188.0,250.0,226.58333333333334,0.0,2953.0,1338.4583333333333,1212.0,1583.0,1374.75,2266.0,5985.0,3969.4166666666665,0.0,0.0,0.0,7092.0,7099.0,7095.375,76.0,83.0,78.04166666666667,59.0,76.0,66.58333333333333,61.0,3780.0,1119.625,186.0,222.0,203.95833333333334,7592.0,10953.0,9167.416666666666,0.0,3756.0,1109.125,7573.0,10857.0,9144.625,21317.0,30828.0,25535.916666666668,21145.0,29874.0,25110.666666666668,11.7,44.0,25.799166666666665,55.29,72.86,65.70666666666666,28366.0,32058.0,29869.25,01,Saturday
14,2015-01-03,Valencia,271.967,290.323,279.04401041666665,1003,1032,1007.375,51,80,70.0,1,2,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,2.5,393.0,478.0,440.5,0.0,0.0,0.0,2982.0,4157.0,3444.2916666666665,1137.0,1798.0,1344.25,188.0,250.0,226.58333333333334,0.0,2953.0,1338.4583333333333,1212.0,1583.0,1374.75,2266.0,5985.0,3969.4166666666665,0.0,0.0,0.0,7092.0,7099.0,7095.375,76.0,83.0,78.04166666666667,59.0,76.0,66.58333333333333,61.0,3780.0,1119.625,186.0,222.0,203.95833333333334,7592.0,10953.0,9167.416666666666,0.0,3756.0,1109.125,7573.0,10857.0,9144.625,21317.0,30828.0,25535.916666666668,21145.0,29874.0,25110.666666666668,11.7,44.0,25.799166666666665,55.29,72.86,65.70666666666666,28366.0,32058.0,29869.25,01,Saturday
15,2015-01-04,Barcelona,283.77,290.05,286.6184583333333,1026,1030,1027.375,37,89,66.91666666666667,0,3,1.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,2.5,350.0,438.0,397.125,0.0,0.0,0.0,3118.0,3997.0,3469.5833333333335,1770.0,2755.0,2244.9583333333335,306.0,394.0,355.4166666666667,0.0,2185.0,590.0,1352.0,1616.0,1495.25,1355.0,5936.0,3241.3333333333335,0.0,0.0,0.0,7078.0,7088.0,7083.625,81.0,87.0,83.70833333333333,53.0,61.0,57.458333333333336,129.0,5668.0,2402.5,147.0,177.0,159.29166666666666,6878.0,8922.0,8065.666666666667,33.0,5765.0,2299.75,7008.0,9036.0,8074.625,21879.0,30717.0,27181.708333333332,21929.0,30772.0,27112.625,14.9,40.48,29.873333333333335,46.79,76.49,58.26416666666666,26898.0,32279.0,29645.916666666668,01,Sunday
16,2015-01-04,Bilbao,272.327,282.435,277.1102369791667,1033,1037,1035.2916666666667,89,98,94.66666666666667,0,1,0.75,0.0,0.3,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0,92,54.666666666666664,350.0,438.0,397.125,0.0,0.0,0.0,3118.0,3997.0,3469.5833333333335,1770.0,2755.0,2244.9583333333335,306.0,394.0,355.4166666666667,0.0,2185.0,590.0,1352.0,1616.0,1495.25,1355.0,5936.0,3241.3333333333335,0.0,0.0,0.0,7078.0,7088.0,7083.625,81.0,87.0,83.70833333333333,53.0,61.0,57.458333333333336,129.0,5668.0,2402.5,147.0,177.0,159.29166666666666,6878.0,8922.0,8065.666666666667,33.0,5765.0,2299.75,7008.0,9036.0,8074.625,21879.0,30717.0,27181.708333333332,21929.0,30772.0,27112.625,14.9,40.48,29.873333333333335,46.79,76.49,58.26416666666666,26898.0,32279.0,29645.916666666668,01,Sunday
17,2015-01-04,Madrid,268.47900000000004,286.642,274.47597916666666,970,1002,973.0833333333334,54,78,66.79166666666667,0,1,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,350.0,438.0,397.125,0.0,0.0,0.0,3118.0,3997.0,3469.5833333333335,1770.0,2755.0,2244.9583333333335,306.0,394.0,355.4166666666667,0.0,2185.0,590.0,1352.0,1616.0,1495.25,1355.0,5936.0,3241.3333333333335,0.0,0.0,0.0,7078.0,7088.0,7083.625,81.0,87.0,83.70833333333333,53.0,61.0,57.458333333333336,129.0,5668.0,2402.5,147.0,177.0,159.29166666666666,6878.0,8922.0,8065.666666666667,33.0,5765.0,2299.75,7008.0,9036.0,8074.625,21879.0,30717.0,27181.708333333332,21929.0,30772.0,27112.625,14.9,40.48,29.873333333333335,46.79,76.49,58.26416666666666,26898.0,32279.0,29645.916666666668,01,Sunday
18,2015-01-04,Seville,276.018,289.492,280.5788125,1038,1042,1040.0,72,87,80.54166666666667,1,4,2.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,350.0,438.0,397.125,0.0,0.0,0.0,3118.0,3997.0,3469.5833333333335,1770.0,2755.0,2244.9583333333335,306.0,394.0,355.4166666666667,0.0,2185.0,590.0,1352.0,1616.0,1495.25,1355.0,5936.0,3241.3333333333335,0.0,0.0,0.0,7078.0,7088.0,7083.625,81.0,87.0,83.70833333333333,53.0,61.0,57.458333333333336,129.0,5668.0,2402.5,147.0,177.0,159.29166666666666,6878.0,8922.0,8065.666666666667,33.0,5765.0,2299.75,7008.0,9036.0,8074.625,21879.0,30717.0,27181.708333333332,21929.0,30772.0,27112.625,14.9,40.48,29.873333333333335,46.79,76.49,58.26416666666666,26898.0,32279.0,29645.916666666668,01,Sunday
19,2015-01-04,Valencia,274.5185,289.742,279.3666666666667,1001,1018,1003.5416666666666,53,92,74.91666666666667,1,2,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,350.0,438.0,397.125,0.0,0.0,0.0,3118.0,3997.0,3469.5833333333335,1770.0,2755.0,2244.9583333333335,306.0,394.0,355.4166666666667,0.0,2185.0,590.0,1352.0,1616.0,1495.25,1355.0,5936.0,3241.3333333333335,0.0,0.0,0.0,7078.0,7088.0,7083.625,81.0,87.0,83.70833333333333,53.0,61.0,57.458333333333336,129.0,5668.0,2402.5,147.0,177.0,159.29166666666666,6878.0,8922.0,8065.666666666667,33.0,5765.0,2299.75,7008.0,9036.0,8074.625,21879.0,30717.0,27181.708333333332,21929.0,30772.0,27112.625,14.9,40.48,29.873333333333335,46.79,76.49,58.26416666666666,26898.0,32279.0,29645.916666666668,01,Sunday
20,2015-01-05,Barcelona,282.25,289.56,285.1157486979167,1023,1030,1026.125,48,89,72.41666666666667,1,5,2.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,3.2916666666666665,334.0,376.0,364.5,0.0,326.0,17.916666666666668,3900.0,5699.0,4435.291666666667,2138.0,4247.0,2583.0,291.0,352.0,324.625,0.0,2365.0,1156.8333333333333,967.0,1328.0,1171.9166666666667,1843.0,3732.0,2441.6666666666665,0.0,0.0,0.0,3712.0,4036.0,3910.375,37.0,45.0,39.166666666666664,71.0,76.0,73.66666666666667,155.0,3339.0,1631.5416666666667,140.0,161.0,152.58333333333334,4822.0,9131.0,7801.833333333333,161.0,4236.0,1736.875,4869.0,9258.0,7742.541666666667,19736.0,25938.0,22404.625,19964.0,25604.0,23026.833333333332,30.0,62.0,38.810833333333335,58.04,90.97,74.56875000000001,22077.0,28177.0,26104.916666666668,01,Monday
21,2015-01-05,Bilbao,272.82534375,280.629,275.4625481770833,1025,1033,1028.2083333333333,81,99,93.95833333333333,0,1,0.5,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,30,11.083333333333334,334.0,376.0,364.5,0.0,326.0,17.916666666666668,3900.0,5699.0,4435.291666666667,2138.0,4247.0,2583.0,291.0,352.0,324.625,0.0,2365.0,1156.8333333333333,967.0,1328.0,1171.9166666666667,1843.0,3732.0,2441.6666666666665,0.0,0.0,0.0,3712.0,4036.0,3910.375,37.0,45.0,39.166666666666664,71.0,76.0,73.66666666666667,155.0,3339.0,1631.5416666666667,140.0,161.0,152.58333333333334,4822.0,9131.0,7801.833333333333,161.0,4236.0,1736.875,4869.0,9258.0,7742.541666666667,19736.0,25938.0,22404.625,19964.0,25604.0,23026.833333333332,30.0,62.0,38.810833333333335,58.04,90.97,74.56875000000001,22077.0,28177.0,26104.916666666668,01,Monday
22,2015-01-05,Madrid,269.839,284.8395,274.40295963541666,965,1028,977.3333333333334,63,84,70.5,1,2,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1.0,334.0,376.0,364.5,0.0,326.0,17.916666666666668,3900.0,5699.0,4435.291666666667,2138.0,4247.0,2583.0,291.0,352.0,324.625,0.0,2365.0,1156.8333333333333,967.0,1328.0,1171.9166666666667,1843.0,3732.0,2441.6666666666665,0.0,0.0,0.0,3712.0,4036.0,3910.375,37.0,45.0,39.166666666666664,71.0,76.0,73.66666666666667,155.0,3339.0,1631.5416666666667,140.0,161.0,152.58333333333334,4822.0,9131.0,7801.833333333333,161.0,4236.0,1736.875,4869.0,9258.0,7742.541666666667,19736.0,25938.0,22404.625,19964.0,25604.0,23026.833333333332,30.0,62.0,38.810833333333335,58.04,90.97,74.56875000000001,22077.0,28177.0,26104.916666666668,01,Monday
23,2015-01-05,Seville,275.528,286.2895,281.44282161458335,1029,1039,1036.625,77,95,88.08333333333333,1,2,1.125,0.0,0.3,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0,92,73.70833333333333,334.0,376.0,364.5,0.0,326.0,17.916666666666668,3900.0,5699.0,4435.291666666667,2138.0,4247.0,2583.0,291.0,352.0,324.625,0.0,2365.0,1156.8333333333333,967.0,1328.0,1171.9166666666667,1843.0,3732.0,2441.6666666666665,0.0,0.0,0.0,3712.0,4036.0,3910.375,37.0,45.0,39.166666666666664,71.0,76.0,73.66666666666667,155.0,3339.0,1631.5416666666667,140.0,161.0,152.58333333333334,4822.0,9131.0,7801.833333333333,161.0,4236.0,1736.875,4869.0,9258.0,7742.541666666667,19736.0,25938.0,22404.625,19964.0,25604.0,23026.833333333332,30.0,62.0,38.810833333333335,58.04,90.97,74.56875000000001,22077.0,28177.0,26104.916666666668,01,Monday
24,2015-01-05,Valencia,273.553,288.058,278.74052083333333,997,1028,1004.25,63,91,80.83333333333333,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,334.0,376.0,364.5,0.0,326.0,17.916666666666668,3900.0,5699.0,4435.291666666667,2138.0,4247.0,2583.0,291.0,352.0,324.625,0.0,2365.0,1156.8333333333333,967.0,1328.0,1171.9166666666667,1843.0,3732.0,2441.6666666666665,0.0,0.0,0.0,3712.0,4036.0,3910.375,37.0,45.0,39.166666666666664,71.0,76.0,73.66666666666667,155.0,3339.0,1631.5416666666667,140.0,161.0,152.58333333333334,4822.0,9131.0,7801.833333333333,161.0,4236.0,1736.875,4869.0,9258.0,7742.541666666667,19736.0,25938.0,22404.625,19964.0,25604.0,23026.833333333332,30.0,62.0,38.810833333333335,58.04,90.97,74.56875000000001,22077.0,28177.0,26104.916666666668,01,Monday
25,2015-01-06,Barcelona,282.54,287.86,284.8354166666667,1021,1024,1021.7083333333334,52,85,72.79166666666667,0,6,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,39.25,528.0,547.0,537.0416666666666,742.0,980.0,920.25,3821.0,5143.0,4499.916666666667,4990.0,7279.0,6596.333333333333,257.0,368.0,326.875,0.0,1053.0,223.04166666666666,720.0,937.0,819.0,1218.0,4584.0,3075.8333333333335,0.0,0.0,0.0,4186.0,4961.0,4846.833333333333,83.0,88.0,85.95833333333333,61.0,72.0,66.04166666666667,412.0,5044.0,2263.125,184.0,268.0,232.875,470.0,4052.0,2530.25,399.0,5014.0,2276.1666666666665,483.0,4104.0,2549.4583333333335,21074.0,31154.0,27192.125,21042.0,32078.0,27802.666666666668,43.58,61.95,55.779583333333335,53.43,81.65,68.85541666666667,23023.0,30272.0,27023.375,01,Tuesday
26,2015-01-06,Bilbao,271.88934375,281.98034375,276.14125260416665,1026,1029,1027.3333333333333,77,98,91.29166666666667,0,1,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69,37.291666666666664,528.0,547.0,537.0416666666666,742.0,980.0,920.25,3821.0,5143.0,4499.916666666667,4990.0,7279.0,6596.333333333333,257.0,368.0,326.875,0.0,1053.0,223.04166666666666,720.0,937.0,819.0,1218.0,4584.0,3075.8333333333335,0.0,0.0,0.0,4186.0,4961.0,4846.833333333333,83.0,88.0,85.95833333333333,61.0,72.0,66.04166666666667,412.0,5044.0,2263.125,184.0,268.0,232.875,470.0,4052.0,2530.25,399.0,5014.0,2276.1666666666665,483.0,4104.0,2549.4583333333335,21074.0,31154.0,27192.125,21042.0,32078.0,27802.666666666668,43.58,61.95,55.779583333333335,53.43,81.65,68.85541666666667,23023.0,30272.0,27023.375,01,Tuesday
27,2015-01-06,Madrid,267.925,279.599,272.1761875,964,966,964.8333333333334,65,92,77.45833333333333,0,1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,31.666666666666668,528.0,547.0,537.0416666666666,742.0,980.0,920.25,3821.0,5143.0,4499.916666666667,4990.0,7279.0,6596.333333333333,257.0,368.0,326.875,0.0,1053.0,223.04166666666666,720.0,937.0,819.0,1218.0,4584.0,3075.8333333333335,0.0,0.0,0.0,4186.0,4961.0,4846.833333333333,83.0,88.0,85.95833333333333,61.0,72.0,66.04166666666667,412.0,5044.0,2263.125,184.0,268.0,232.875,470.0,4052.0,2530.25,399.0,5014.0,2276.1666666666665,483.0,4104.0,2549.4583333333335,21074.0,31154.0,27192.125,21042.0,32078.0,27802.666666666668,43.58,61.95,55.779583333333335,53.43,81.65,68.85541666666667,23023.0,30272.0,27023.375,01,Tuesday
